Source,Target,Weight
7934,13107,1
7934,14058,1
7936,13463,1
7937,8187,1
7937,8307,1
7937,8854,1
7937,11814,1
7937,11929,1
7937,13221,1
7939,8400,1
7939,9820,1
7940,11677,1
7941,9962,1
7941,13947,1
7942,11093,2
7942,13565,1
7943,9823,1
7943,11628,1
7943,11760,1
7943,12068,1
7944,14101,1
7945,13422,1
7946,11772,1
7946,14512,2
7947,9360,1
7948,10074,1
7949,8128,1
7949,8242,1
7949,13327,1
7951,14988,1
7952,10611,1
7952,12909,1
7954,12288,1
7955,12076,1
7956,9965,1
7957,9346,1
7957,10136,1
7957,10251,1
7957,10798,1
7957,10842,1
7957,12169,1
7957,12475,1
7958,9200,1
7958,10087,1
7958,12454,1
7958,12768,1
7959,14806,1
7960,9230,1
7960,12016,1
7960,13704,1
7960,14484,1
7961,13982,1
7961,14530,1
7962,12139,1
7963,10293,1
7965,12487,1
7965,12928,1
7967,14404,1
7970,9245,1
7970,10003,1
7970,12671,1
7970,12787,1
7971,10665,1
7971,12026,1
7972,8140,2
7972,11047,2
7973,12688,1
7974,12547,1
7975,10766,1
7975,11767,1
7976,12289,1
7977,10283,3
7978,10146,1
7978,10955,1
7980,10940,1
7981,14959,1
7982,9312,1
7982,12437,1
7982,14249,3
7983,9598,1
7983,13075,1
7984,8792,1
7984,10307,1
7984,14373,1
7985,11307,1
7986,8861,1
7988,11122,1
7988,11830,1
7988,13543,1
7988,13677,1
7988,13904,1
7988,15010,1
7989,11821,1
7990,8016,1
7990,12678,1
7991,10468,1
7992,11149,1
7992,11236,1
7992,12827,1
7992,13162,1
7993,9875,1
7994,9238,1
7994,11369,1
7994,11709,1
7995,9527,1
7996,12673,1
7998,12859,1
7999,14217,1
8000,13891,1
8000,15284,1
8001,10221,1
8001,12147,1
8002,8789,1
8002,10577,1
8002,13388,1
8002,13458,1
8003,12085,1
8003,14061,1
8004,8320,1
8004,12092,1
8005,11649,1
8006,8228,1
8006,8401,1
8006,9290,1
8006,9768,1
8006,11843,1
8007,13860,1
8009,10012,1
8009,10101,1
8009,10105,1
8010,9222,1
8010,9807,1
8011,8309,1
8011,9323,1
8011,9432,1
8011,12773,1
8013,11029,1
8014,13575,1
8016,12678,1
8017,11249,1
8018,11289,1
8018,12035,1
8019,8057,1
8019,10078,1
8019,10515,1
8020,14776,1
8021,10399,1
8022,10141,1
8024,11345,1
8024,13619,1
8024,14088,1
8025,12703,1
8025,12710,1
8026,11968,1
8026,13791,1
8026,15105,1
8027,8337,1
8027,12639,1
8027,14181,1
8030,12045,1
8030,12430,1
8031,8115,1
8031,9494,1
8032,13848,1
8032,14081,1
8033,8120,1
8033,10361,1
8033,13660,1
8033,14552,1
8033,15137,1
8033,15144,1
8034,8300,1
8034,8515,1
8034,10818,1
8035,10850,1
8035,13141,1
8035,13964,1
8035,14925,1
8036,9505,1
8037,14251,1
8038,14042,1
8039,12071,1
8040,8127,1
8040,10092,1
8040,10535,1
8040,10822,1
8041,15165,1
8042,10469,1
8042,14867,1
8043,8911,1
8043,10668,1
8044,11394,1
8045,11671,1
8045,12588,1
8045,14625,1
8046,12297,1
8047,11905,1
8047,12253,1
8047,14274,1
8047,14865,1
8048,8149,1
8048,12911,1
8049,8323,1
8049,10291,1
8049,11157,1
8050,8957,1
8050,12329,1
8051,15070,1
8052,8719,1
8052,12260,1
8052,12344,1
8053,9778,1
8054,8454,1
8056,15210,1
8057,10078,1
8057,10515,1
8060,9096,1
8060,10899,1
8060,13518,1
8061,12546,1
8061,14051,1
8062,11962,1
8062,14972,1
8063,14500,1
8064,12951,1
8066,8205,1
8066,10858,1
8066,15004,1
8067,12293,1
8068,9507,1
8068,14310,1
8070,8694,1
8070,12082,1
8070,12422,1
8071,13666,1
8071,14128,1
8071,15215,1
8072,9410,1
8072,9502,1
8072,10259,1
8072,10621,1
8072,13347,1
8073,9010,1
8073,10586,1
8073,10598,1
8073,11796,1
8073,15172,1
8074,14679,1
8075,9248,1
8075,9670,1
8075,11005,1
8076,8175,1
8076,15232,1
8077,12978,1
8078,9150,1
8078,10571,1
8079,10620,1
8079,11774,1
8079,11990,1
8079,14923,1
8081,10843,1
8082,9098,1
8083,13377,1
8085,11917,1
8085,12104,1
8087,8582,1
8087,10480,1
8088,14772,1
8089,12460,1
8089,12868,1
8089,13041,1
8093,9336,2
8093,10067,1
8093,14507,1
8094,8907,1
8095,8389,1
8097,8212,1
8098,14727,1
8100,10039,1
8100,10349,1
8100,14161,1
8101,8783,1
8102,9663,1
8102,12708,1
8102,14014,1
8103,9853,1
8104,8288,1
8104,12866,1
8105,10026,2
8105,13008,2
8107,10040,1
8107,11328,1
8108,13311,1
8108,13903,1
8109,9005,1
8109,13243,1
8110,8933,1
8110,13520,1
8110,14217,1
8111,8677,1
8111,10202,1
8112,14812,1
8113,12191,1
8114,10470,1
8114,11249,1
8114,13552,2
8114,14514,1
8115,9494,1
8116,10412,1
8116,11099,1
8118,8479,1
8120,9467,1
8120,11888,1
8120,14552,1
8120,15144,1
8121,11390,1
8121,12466,1
8122,8463,1
8122,11635,1
8122,12280,1
8122,14213,1
8125,8285,1
8126,14267,1
8127,10535,1
8128,8242,1
8128,13327,1
8129,10587,1
8129,13429,1
8129,14086,1
8132,9717,1
8132,10969,1
8133,8692,1
8133,15277,1
8134,10811,1
8134,11882,1
8134,14314,1
8135,10734,2
8135,12976,2
8136,13762,1
8137,9777,1
8137,10128,1
8137,10475,1
8137,10525,1
8137,10608,1
8137,11176,1
8137,11234,1
8137,12004,1
8137,12468,1
8137,13372,1
8137,13383,1
8137,15252,2
8138,9660,3
8138,14578,1
8138,14731,2
8139,11076,1
8139,15293,1
8140,11047,2
8141,10705,1
8142,8241,1
8142,11216,1
8142,11525,1
8142,14032,1
8143,9039,1
8143,12805,1
8143,13552,1
8143,13919,1
8144,8498,1
8144,15204,1
8146,9887,1
8146,12756,1
8147,8269,1
8147,10801,1
8147,13070,1
8148,13529,1
8149,12911,1
8150,8553,1
8150,11306,1
8150,15137,1
8151,9048,1
8152,8289,1
8153,11414,2
8156,11070,1
8157,10821,1
8157,14700,1
8161,9294,1
8161,10619,1
8162,12318,1
8163,9911,1
8163,13073,1
8163,14515,1
8164,9480,2
8164,11777,1
8164,12098,1
8164,12602,2
8166,8760,1
8166,11595,1
8166,15296,1
8167,8449,1
8167,9061,1
8167,14885,1
8168,9141,1
8168,10382,1
8168,10499,1
8169,9027,1
8169,10033,1
8170,12159,1
8171,12065,1
8173,14658,3
8173,14970,3
8174,14227,1
8175,15232,2
8176,14286,1
8178,8917,1
8180,8702,2
8180,14663,2
8181,8383,1
8181,8732,1
8182,13378,1
8183,8312,1
8183,14255,1
8184,10532,1
8184,11438,1
8184,15002,1
8185,10669,1
8186,14549,1
8186,14721,1
8187,8307,1
8187,8854,1
8187,11814,1
8187,11929,1
8187,13221,1
8188,11081,1
8188,13777,1
8188,14108,1
8188,14463,1
8188,14974,1
8189,15206,2
8191,9670,1
8191,14368,1
8193,11278,1
8193,11786,1
8194,8643,2
8194,10935,2
8195,11179,1
8199,10175,1
8199,12150,1
8200,8707,1
8201,8380,1
8201,12910,1
8201,15154,1
8202,8811,1
8203,15077,1
8204,10519,1
8204,10800,1
8204,11972,1
8204,14650,1
8205,10858,1
8205,15004,1
8206,10699,1
8206,12568,1
8207,12786,1
8208,8473,1
8208,10436,1
8208,12960,1
8208,13898,1
8209,8444,1
8210,8486,1
8210,12307,1
8211,15187,1
8214,8678,1
8214,9155,1
8215,15099,1
8216,12210,1
8216,14677,1
8218,14901,2
8219,11741,1
8220,12173,1
8221,8947,1
8221,10153,1
8222,12050,1
8222,12941,1
8223,11967,1
8224,9668,2
8225,12488,1
8225,13537,1
8225,14746,1
8226,14844,1
8227,9554,1
8227,10997,1
8227,13693,1
8228,8401,1
8228,9290,1
8228,9768,1
8228,11843,1
8229,12197,1
8229,12592,1
8230,12243,1
8231,8809,1
8231,8952,1
8232,9818,1
8232,9970,1
8232,10466,1
8232,10613,1
8232,13322,1
8232,13590,1
8232,14234,1
8232,14392,1
8233,9654,1
8234,11111,1
8234,12066,1
8234,12459,1
8234,12870,1
8234,13011,1
8234,14122,1
8235,8772,1
8235,14217,1
8236,10367,1
8236,13346,1
8237,9584,1
8237,11330,1
8237,11466,1
8237,11631,1
8237,11900,1
8238,11244,1
8238,12182,1
8238,14084,1
8239,12819,1
8241,11216,1
8241,11525,1
8241,14032,1
8242,13327,1
8243,9342,1
8243,9402,1
8243,9705,1
8243,9911,2
8243,10011,1
8243,10214,1
8243,10262,1
8243,10481,1
8243,11641,1
8243,11798,1
8243,12199,1
8243,12659,1
8243,13098,1
8243,13693,1
8243,14773,1
8243,15220,1
8243,15279,1
8246,10881,2
8246,10951,2
8247,12574,1
8247,14293,1
8248,14790,1
8249,13837,2
8249,14033,1
8250,9004,1
8250,11384,1
8251,11021,1
8251,14769,1
8252,11699,1
8252,11764,1
8252,12792,1
8252,13160,1
8252,13699,1
8255,11422,1
8255,11636,1
8256,9303,1
8256,9415,1
8257,12462,1
8258,10457,1
8258,11494,1
8258,12330,1
8260,13310,1
8260,13460,1
8260,14377,1
8262,14538,2
8263,10255,1
8263,12120,1
8264,12406,1
8265,8787,1
8265,12230,1
8265,12925,1
8266,14127,1
8267,14883,1
8268,11227,1
8268,13412,1
8269,10801,1
8269,13070,1
8270,8555,1
8271,10386,1
8271,13698,1
8272,8282,1
8272,13595,1
8273,10046,1
8274,10310,1
8275,12013,1
8275,15204,1
8276,8858,1
8276,10060,1
8276,10645,1
8276,10652,1
8276,11937,1
8276,13311,1
8276,14016,1
8277,9884,2
8277,11428,1
8277,14838,2
8279,9499,1
8279,9677,1
8279,10017,1
8279,10522,1
8279,13430,1
8279,13996,1
8279,14528,1
8279,14645,1
8280,9736,1
8281,13239,1
8282,13595,1
8283,9328,1
8284,12497,1
8286,11946,1
8287,11793,1
8287,12005,1
8288,12866,1
8290,14361,1
8291,11534,1
8291,13052,1
8291,13452,1
8292,13372,1
8294,9959,1
8294,11376,1
8294,12255,1
8295,9062,1
8296,11182,1
8296,11875,1
8296,12906,1
8296,13334,2
8296,14253,2
8297,11563,1
8297,13428,1
8297,14433,1
8297,14802,1
8297,15037,1
8299,10267,1
8299,13451,1
8299,14814,1
8300,8515,1
8300,10818,1
8301,8579,1
8301,11531,1
8301,12993,1
8301,13320,1
8302,8753,1
8302,10718,1
8302,11587,1
8302,11932,1
8304,13912,1
8305,8348,1
8305,10241,1
8305,14616,1
8306,9071,1
8306,9339,1
8306,9444,1
8306,10990,1
8306,13949,1
8307,8854,1
8307,11814,1
8307,11929,1
8307,13221,1
8308,8849,1
8308,10164,1
8308,10184,1
8309,9323,1
8309,9432,1
8309,12773,1
8310,11855,1
8310,13936,1
8312,14255,1
8314,14023,1
8315,10373,2
8315,14155,2
8316,11196,1
8318,9123,1
8318,10425,1
8318,10746,1
8318,11156,1
8318,11623,1
8318,12738,2
8318,13915,2
8319,12359,1
8320,12092,1
8321,9284,1
8321,12549,1
8322,12670,1
8322,12728,1
8322,14018,1
8322,14952,1
8323,10291,1
8323,11157,1
8324,8965,1
8324,9324,2
8324,10579,1
8325,12512,1
8325,14845,1
8326,9937,1
8326,11339,1
8327,9900,1
8328,8949,1
8328,13486,1
8329,10612,1
8330,10332,1
8330,11669,1
8332,11404,1
8333,8363,1
8333,15040,1
8336,8461,1
8336,10770,1
8336,11427,1
8336,12582,1
8337,12639,1
8337,14181,1
8338,10058,1
8338,11512,1
8338,13351,1
8338,13787,1
8339,10182,1
8339,13545,1
8341,13850,1
8342,13937,1
8343,11400,1
8345,10851,1
8345,11713,1
8345,14549,1
8346,11506,1
8346,12451,1
8346,13978,1
8347,8622,1
8347,9491,1
8347,13652,1
8348,8549,2
8348,10241,1
8348,10748,1
8348,11081,1
8348,12385,2
8348,13639,1
8348,14463,1
8348,14531,1
8348,14616,1
8350,8801,1
8350,9132,1
8351,13578,1
8353,11869,1
8353,13794,1
8353,14204,1
8353,15242,1
8354,12479,1
8355,8485,1
8356,9149,1
8358,8763,1
8358,14317,1
8359,8484,1
8359,10428,1
8359,10824,1
8359,14091,1
8360,9433,1
8361,10122,1
8362,8494,1
8362,8968,1
8362,9837,1
8362,12072,1
8362,12455,1
8364,13065,1
8364,13945,1
8365,8476,1
8366,8589,1
8367,13737,1
8368,12788,1
8368,12994,1
8369,12364,1
8370,10384,1
8372,9851,1
8372,11645,1
8372,11839,1
8372,12520,1
8372,12630,1
8372,14159,1
8372,15118,1
8373,11203,1
8375,13049,1
8376,11409,1
8378,10333,1
8380,12910,1
8380,15154,1
8382,12501,1
8383,8732,1
8384,13025,1
8385,12326,1
8385,14548,1
8386,8879,1
8386,12677,1
8386,14875,1
8387,11343,1
8388,9076,1
8388,9784,1
8388,10159,1
8390,11073,1
8391,8495,1
8391,10048,1
8391,11243,1
8392,12798,1
8392,14558,1
8393,10021,2
8393,10764,1
8394,8955,1
8395,10737,1
8395,11248,1
8395,14686,1
8396,13503,1
8396,14324,1
8397,14256,2
8398,11837,2
8398,14584,1
8398,14742,2
8399,11868,1
8400,9820,1
8401,9290,1
8401,9768,1
8401,11843,1
8402,13265,1
8403,12477,1
8404,9602,1
8405,9335,1
8405,10102,1
8406,10877,1
8406,11610,1
8408,10905,1
8408,15106,1
8409,10697,1
8409,12242,1
8410,9995,1
8410,10489,1
8410,13821,1
8410,14395,1
8411,11015,1
8411,15173,1
8412,8656,1
8412,10964,1
8412,11202,1
8412,12254,1
8412,12270,1
8413,11385,1
8414,12635,1
8415,12315,1
8415,13806,1
8416,8807,1
8417,9769,1
8417,11412,1
8419,8820,2
8419,10245,2
8419,12242,2
8419,12407,2
8419,13576,2
8419,14924,1
8420,12720,1
8420,13650,1
8420,13908,1
8422,9331,1
8422,11776,1
8422,14607,1
8423,9119,1
8423,9441,1
8423,12213,1
8423,13440,4
8424,9422,1
8424,11827,1
8424,15170,1
8425,11514,1
8426,14750,1
8427,9690,1
8428,10104,2
8428,12920,1
8428,14112,1
8428,15220,2
8429,9158,1
8429,9588,1
8429,11664,1
8429,13145,1
8430,10773,1
8430,12765,1
8430,13541,1
8431,14815,1
8432,8510,1
8432,8829,1
8432,11239,1
8432,11503,1
8432,11511,2
8432,11646,1
8432,12569,1
8433,12537,1
8434,15115,1
8435,15294,1
8436,13292,1
8437,8764,1
8437,12277,1
8438,8547,1
8438,12740,1
8439,9476,1
8440,8805,1
8440,11030,1
8440,13779,1
8440,14496,1
8441,9694,1
8441,10220,1
8441,11450,1
8442,14857,1
8443,9406,1
8445,11181,1
8446,9746,1
8446,10218,1
8446,11155,1
8446,13944,1
8446,14778,1
8446,14842,1
8447,13513,1
8448,10488,1
8449,9061,1
8449,14885,1
8450,8831,2
8450,9307,2
8450,12196,2
8452,9659,1
8452,11172,1
8452,13171,1
8452,14170,1
8453,11302,1
8455,15109,1
8456,13994,1
8457,8505,1
8457,10010,1
8457,14162,1
8458,11209,1
8459,11724,1
8461,10770,1
8461,11427,1
8461,12582,1
8462,11449,1
8463,11635,1
8463,12280,1
8463,14213,1
8464,10114,1
8464,10779,1
8466,10147,1
8466,10232,1
8466,11022,1
8466,12339,1
8466,12444,1
8466,13088,1
8466,14957,1
8466,14982,1
8467,13185,1
8469,8607,1
8469,10517,1
8470,10787,1
8470,11921,1
8470,12595,1
8470,14788,1
8471,11657,1
8471,13015,1
8472,10083,2
8472,14542,2
8473,10436,1
8473,12960,1
8473,13898,1
8474,10575,2
8474,11124,1
8474,11150,2
8474,14442,2
8474,15044,1
8475,11360,1
8475,12281,1
8475,15290,1
8477,10104,1
8477,15220,1
8477,15279,1
8478,13485,1
8480,8772,1
8480,12486,1
8480,13023,1
8481,9592,1
8481,12732,1
8481,13801,1
8483,8804,1
8483,9473,1
8483,12598,1
8483,13177,1
8483,14506,1
8483,14554,1
8483,14810,1
8484,10428,1
8484,10824,1
8484,14091,1
8486,12307,1
8487,9597,1
8487,14470,1
8488,9324,1
8488,13109,1
8489,9534,1
8489,14859,1
8491,10729,1
8492,8904,1
8492,14839,1
8492,14895,1
8493,13649,1
8494,8968,1
8494,9837,1
8494,12072,1
8494,12455,1
8495,10048,1
8495,11243,1
8496,11084,1
8496,11898,1
8497,13044,1
8498,8504,2
8498,12111,2
8498,15204,1
8499,10227,1
8499,11931,1
8500,15175,1
8502,9046,1
8502,9234,1
8502,9386,1
8502,11800,1
8502,11855,1
8502,12032,1
8502,12912,1
8502,14251,1
8503,10173,1
8504,12111,2
8505,10010,1
8505,14162,1
8506,10139,1
8506,11044,1
8506,13721,1
8506,15197,1
8507,10257,2
8507,13974,2
8508,9526,1
8508,10380,2
8508,10401,2
8508,14575,1
8508,14834,1
8509,10706,1
8509,12508,1
8510,8829,1
8510,11239,1
8510,11503,1
8510,12569,1
8513,14068,1
8514,10803,1
8514,12768,2
8514,12929,1
8514,13085,1
8515,9078,1
8515,10818,1
8516,15269,1
8517,14983,1
8518,11442,1
8518,12979,2
8520,13546,1
8521,9547,1
8521,10507,1
8522,12658,1
8523,8574,1
8523,15061,1
8524,8829,1
8525,11166,1
8526,9438,1
8526,15162,1
8528,14187,1
8530,9717,1
8532,9471,1
8532,10181,1
8532,10209,1
8532,10501,1
8532,12680,1
8532,12796,1
8532,15302,1
8533,10301,1
8533,11979,1
8535,9551,2
8535,9558,1
8535,10386,2
8535,12613,1
8535,12966,1
8536,8846,1
8537,9405,1
8537,10370,1
8537,12423,1
8540,14819,1
8541,9140,1
8541,11571,1
8541,12360,1
8543,9291,1
8543,13785,1
8543,15234,1
8544,11387,1
8544,12132,1
8544,12946,1
8545,8667,1
8545,9581,2
8545,13811,1
8546,14684,1
8546,15304,1
8547,12740,1
8548,8901,1
8548,11897,1
8548,12948,1
8549,8675,1
8549,8914,1
8549,8944,1
8549,9299,1
8549,10748,1
8549,10929,1
8549,11204,3
8549,11421,1
8549,11437,1
8549,11734,1
8549,12080,1
8549,12315,1
8549,12385,3
8549,12541,1
8549,12672,1
8549,13289,1
8549,13466,1
8549,13668,1
8549,13768,1
8549,13790,1
8549,13884,2
8549,14005,1
8549,14021,2
8549,14559,1
8549,14599,1
8550,10687,1
8550,14553,1
8550,14588,1
8551,12758,1
8552,10836,1
8553,11306,1
8553,15137,1
8554,9272,1
8554,9822,1
8556,8840,1
8557,8933,1
8557,14217,1
8558,14884,1
8559,14868,1
8560,9722,1
8560,13637,1
8561,8796,1
8562,11341,1
8562,12420,1
8562,14861,1
8563,13090,1
8563,13271,1
8565,14644,1
8567,8770,1
8568,10555,1
8568,11810,1
8569,14695,1
8570,10503,1
8570,10661,1
8571,10871,1
8572,9185,1
8572,9264,1
8573,8739,1
8573,10982,1
8574,15061,1
8576,13301,1
8576,14683,1
8576,15117,1
8577,9068,1
8577,9231,1
8578,12038,1
8579,11531,1
8579,12993,1
8579,13320,1
8580,12054,1
8581,9269,1
8581,11778,1
8582,10480,1
8584,12627,1
8586,8970,1
8588,11458,1
8590,8903,1
8591,13784,1
8592,9417,1
8592,14227,1
8593,8987,1
8593,12845,1
8593,13315,1
8594,15297,1
8595,9153,1
8596,9725,1
8596,14555,1
8597,12729,1
8598,9233,1
8599,11403,1
8599,11914,1
8601,9351,1
8602,9479,1
8602,9707,1
8604,13792,1
8606,9046,1
8606,9234,1
8607,10517,1
8608,8642,1
8609,11746,1
8609,15082,1
8610,9730,1
8611,14056,1
8611,14077,1
8613,10627,1
8613,13372,1
8614,9363,1
8616,13574,1
8616,14583,2
8617,9839,1
8617,14179,1
8619,8813,1
8619,12959,1
8619,14582,1
8621,11465,1
8622,9491,1
8622,13652,1
8623,10287,1
8624,11217,1
8625,9464,1
8626,13337,1
8627,12933,1
8628,12403,1
8628,14066,1
8630,15166,1
8631,12549,1
8631,13070,1
8631,14454,1
8632,8833,1
8632,8986,1
8632,9003,1
8632,9687,1
8632,10130,1
8632,10215,1
8632,10947,1
8632,13617,1
8632,13629,1
8632,14118,1
8632,14302,1
8633,14880,1
8633,15300,1
8634,9388,1
8634,15143,1
8636,9867,1
8637,8803,1
8637,14891,1
8638,8943,1
8638,8977,1
8638,13413,1
8639,9981,1
8639,10775,1
8639,12577,1
8639,14138,1
8639,14148,1
8643,10935,2
8644,9165,1
8644,9665,1
8644,10276,1
8645,9156,1
8645,10903,2
8647,10269,1
8647,14107,1
8649,8897,1
8649,10030,1
8649,14563,1
8650,14754,2
8651,15301,1
8652,10674,1
8653,8881,2
8653,9014,1
8653,9524,1
8653,10248,1
8653,10423,2
8653,10622,1
8653,13374,1
8653,14927,1
8654,14662,1
8656,9305,2
8656,9843,3
8656,10964,1
8656,11202,1
8656,12254,1
8656,12270,1
8656,14970,1
8657,14771,1
8658,10545,1
8658,11701,1
8659,11380,2
8660,9974,2
8660,9992,2
8660,10816,1
8660,10973,2
8661,9012,1
8661,9494,1
8661,13526,1
8662,13732,1
8662,14341,1
8664,10243,1
8664,11782,1
8665,9982,1
8665,12052,1
8665,12185,1
8665,12936,1
8665,15145,1
8666,10246,1
8667,9581,2
8667,11061,1
8667,13811,1
8667,14038,1
8668,11059,1
8668,14235,1
8669,9568,1
8670,9247,1
8670,9774,1
8670,14173,1
8671,10392,1
8671,10490,1
8672,9139,1
8672,9302,1
8672,9985,1
8672,13648,1
8673,11493,1
8673,14212,1
8674,12333,1
8674,13563,1
8674,15152,1
8675,12080,1
8676,12728,1
8677,10202,1
8678,9155,1
8679,12591,1
8680,9051,1
8680,12839,1
8681,10959,1
8681,14398,1
8682,11262,2
8683,11225,1
8684,14975,1
8684,15223,1
8685,12105,1
8685,13369,1
8686,11759,1
8687,11313,1
8687,14087,1
8688,8973,1
8688,9494,1
8688,15278,1
8689,12114,1
8689,14205,1
8690,9474,1
8691,9938,1
8691,10504,1
8692,15277,1
8694,12082,1
8694,12422,1
8695,11695,1
8695,12096,1
8699,11309,1
8700,10079,1
8701,14720,2
8702,14663,2
8703,10277,1
8705,8950,1
8705,13682,1
8705,15090,1
8706,10720,1
8706,14928,1
8708,9603,1
8709,10025,1
8710,10696,1
8710,14967,1
8711,9973,1
8711,10109,1
8711,11730,1
8711,13035,1
8711,13838,1
8711,13915,1
8712,13847,1
8713,9271,1
8713,9642,1
8713,9986,1
8713,13068,1
8714,11490,1
8714,13427,1
8714,15114,1
8716,9488,1
8717,11350,1
8717,13128,1
8717,13500,1
8717,13660,1
8717,14183,1
8718,11614,1
8719,12260,1
8719,12344,1
8720,11098,1
8720,12347,1
8720,14550,1
8721,10354,1
8721,11226,1
8722,9786,2
8722,10320,2
8722,12462,1
8722,12513,1
8723,14946,1
8724,11657,1
8724,13015,1
8726,11062,1
8726,11804,1
8726,12257,1
8727,9136,1
8728,10686,1
8729,14444,1
8729,14956,1
8730,9283,2
8730,11291,1
8730,13397,1
8731,11811,1
8733,9049,1
8733,9224,1
8734,10904,1
8734,11134,1
8734,12774,1
8734,13636,1
8734,13753,1
8734,14320,2
8734,14367,1
8734,14386,1
8735,8759,2
8737,13829,1
8738,13118,1
8738,14012,1
8739,10982,1
8740,9702,1
8740,13312,1
8740,14184,1
8740,14198,1
8741,10196,1
8741,12930,1
8742,9544,1
8744,14163,1
8745,9168,6
8745,11728,1
8745,11778,6
8745,12953,1
8745,13774,1
8746,13138,1
8746,13496,2
8747,13893,1
8748,9960,1
8748,11700,1
8749,14222,1
8751,14194,1
8752,10379,1
8752,14668,1
8753,10718,1
8753,11587,1
8753,11932,1
8754,9775,1
8755,9776,1
8756,11288,1
8756,14754,1
8757,8818,1
8760,11595,1
8760,15296,1
8761,8994,1
8761,11242,1
8762,9533,1
8762,9824,1
8762,15231,1
8763,14317,1
8764,10848,1
8764,11912,1
8764,12277,1
8765,10313,1
8765,13723,1
8766,11827,1
8766,15170,1
8767,14283,1
8768,11415,1
8768,13824,1
8768,14436,1
8768,15264,1
8769,9925,1
8771,14099,1
8772,12486,1
8772,13023,1
8773,11846,1
8774,10526,1
8774,13361,1
8775,13573,1
8776,10145,1
8778,10615,1
8778,11857,1
8778,14292,1
8778,15081,1
8779,11996,1
8781,10958,1
8781,11424,1
8784,9113,1
8785,13076,1
8785,14139,1
8785,14509,1
8786,8838,1
8786,12727,1
8787,9513,1
8787,9739,1
8787,12230,1
8787,12925,1
8787,15275,1
8788,10346,1
8789,10577,1
8789,13388,1
8789,13458,1
8790,9576,1
8790,11598,1
8790,12608,1
8790,13235,1
8790,14245,1
8791,11884,1
8792,10307,1
8792,14373,1
8793,12833,1
8793,13675,1
8794,12349,1
8794,14900,1
8795,10296,1
8795,13345,1
8795,13686,1
8795,14315,1
8795,14804,1
8797,12830,1
8798,9735,1
8798,13330,1
8799,9579,1
8799,10536,1
8799,11675,1
8799,12056,1
8799,12923,1
8799,14647,1
8800,11135,1
8801,9132,1
8802,12776,1
8803,14891,1
8804,9473,1
8804,12598,1
8804,13177,1
8804,14506,1
8804,14554,1
8804,14810,1
8805,11030,1
8805,13779,1
8805,14496,1
8806,9494,1
8808,9828,1
8808,13155,2
8808,14059,3
8808,14137,3
8809,8952,1
8810,10016,1
8812,10952,1
8813,12959,1
8813,14582,1
8814,9904,1
8814,13906,1
8816,9161,1
8816,9564,1
8816,9698,1
8816,10596,1
8816,10701,1
8816,10728,1
8816,11805,1
8816,13634,1
8816,13867,1
8817,9889,1
8817,11999,1
8817,14697,1
8820,10245,2
8820,12027,2
8820,12242,2
8820,12407,2
8820,12514,1
8820,13576,2
8820,14228,2
8820,14736,4
8820,14924,1
8821,12162,1
8824,8974,1
8825,10500,1
8825,13079,1
8825,14219,1
8827,13408,1
8829,9011,1
8829,10006,1
8829,11239,1
8829,11503,1
8829,12569,1
8830,9065,1
8830,14163,1
8830,15123,1
8831,9307,2
8831,12196,2
8832,14537,1
8833,8986,1
8833,9003,1
8833,9687,1
8833,10130,1
8833,10215,1
8833,10947,1
8833,13617,1
8833,13629,1
8833,14118,1
8833,14302,1
8834,12831,1
8834,13511,1
8835,10069,1
8836,10540,1
8836,14994,1
8836,15019,1
8836,15220,1
8837,10187,1
8837,11699,1
8837,12018,1
8838,12727,1
8839,14882,1
8841,9007,1
8841,9788,1
8841,13733,1
8841,14905,1
8842,12266,1
8843,9836,1
8843,11441,1
8844,10977,1
8845,11745,1
8845,12234,1
8845,12488,1
8845,13048,1
8847,10544,2
8847,11447,2
8847,13696,1
8847,13869,1
8848,12319,1
8848,12760,1
8849,10164,2
8849,10184,1
8850,10166,1
8851,12374,1
8852,12408,1
8853,9906,1
8853,9977,1
8853,12235,1
8853,12692,1
8853,13014,1
8853,14072,1
8854,11814,1
8854,11929,1
8854,13221,1
8855,11939,1
8856,15262,1
8857,10997,1
8857,13693,1
8858,10060,1
8858,10645,1
8858,10652,1
8858,11937,1
8858,13311,1
8858,14016,1
8859,9802,1
8859,10957,1
8860,11528,1
8861,9448,1
8862,10021,1
8863,11448,1
8864,10435,1
8864,14006,1
8865,9075,1
8865,14340,2
8865,14781,1
8866,10265,1
8867,11866,1
8868,9318,1
8868,10597,1
8868,11662,1
8868,12246,1
8869,10529,1
8870,12153,1
8870,14296,1
8871,11509,2
8872,12956,1
8872,14447,1
8873,9095,1
8873,9652,1
8877,11264,1
8879,12677,1
8879,14875,1
8881,9524,1
8881,10248,1
8881,10423,2
8881,10622,1
8881,14927,1
8882,13570,1
8883,11101,1
8884,10084,1
8885,9314,1
8886,9311,1
8886,11476,1
8886,11881,1
8886,13289,1
8886,13616,1
8886,13885,1
8887,9729,1
8887,13612,1
8888,12849,1
8891,12634,1
8892,9883,1
8892,11716,1
8894,11721,1
8894,14214,1
8895,8914,1
8895,11572,1
8895,11943,1
8895,12027,3
8895,15109,5
8896,9767,1
8896,11842,1
8897,10030,1
8897,14563,1
8898,9728,1
8901,11897,1
8902,10127,1
8902,10562,1
8902,14751,1
